Datetime;Open;High;Low;Close;Adj Close;Volume;Variacao
2020-09-02T17:44:00Z;101242,58;101242,58;101190,52;101190,52;101190,52;0;-7,495081e-04
2020-09-02T17:45:00Z;101196,06;101197,66;101196,06;101197,66;101197,66;0; 7,055997e-05
2020-09-02T17:46:00Z;101166,65;101170,87;101166,65;101170,87;101170,87;0;-2,647294e-04
2020-09-02T17:47:00Z;101178,62;101183,96;101178,62;101183,96;101183,96;0; 1,293851e-04
2020-09-02T17:48:00Z;101186,84;101186,84;101182,99;101182,99;101182,99;0;-9,586500e-06
2020-09-02T17:49:00Z;101181,36;101188,46;101181,36;101188,46;101188,46;0; 5,406047e-05
2020-09-02T17:50:00Z;101151,72;101167,43;101151,72;101167,43;101167,43;0;-2,078300e-04
2020-09-02T17:51:00Z;101172,58;101187,69;101172,58;101187,69;101187,69;0; 2,002621e-04
2020-09-02T17:52:00Z;101196,21;101207,48;101196,21;101207,48;101207,48;0; 1,955771e-04
2020-09-02T17:53:00Z;101199,07;101199,07;101177,25;101177,25;101177,25;0;-2,986933e-04
2020-09-02T17:54:00Z;101169,96;101173,10;101169,96;101173,10;101173,10;0;-4,101713e-05
2020-09-02T17:55:00Z;101151,48;101176,11;101151,48;101176,11;101176,11;0; 2,975099e-05
2020-09-02T17:56:00Z;101153,90;101166,69;101153,90;101166,69;101166,69;0;-9,310498e-05
2020-09-02T17:57:00Z;101156,05;101182,71;101156,05;101182,71;101182,71;0; 1,583525e-04
2020-09-02T17:58:00Z;101200,35;101200,35;101147,85;101147,85;101147,85;0;-3,445253e-04
2020-09-02T17:59:00Z;101149,19;101149,19;101148,45;101148,45;101148,45;0; 5,931911e-06
2020-09-02T18:00:00Z;101100,54;101100,54;101082,04;101082,04;101082,04;0;-6,565597e-04
2020-09-02T18:01:00Z;101123,15;101137,86;101123,15;101137,86;101137,86;0; 5,522247e-04
2020-09-02T18:02:00Z;101138,15;101147,84;101138,15;101147,84;101147,84;0; 9,867719e-05
2020-09-02T18:03:00Z;101102,95;101102,95;101053,61;101053,61;101053,61;0;-9,316066e-04
2020-09-02T18:04:00Z;101130,11;101130,11;101123,92;101123,92;101123,92;0; 6,957693e-04
2020-09-02T18:05:00Z;101153,01;101153,01;101152,27;101152,27;101152,27;0; 2,803491e-04
2020-09-02T18:06:00Z;101130,72;101133,06;101130,72;101133,06;101133,06;0;-1,899117e-04
2020-09-02T18:07:00Z;101155,16;101155,16;101145,18;101145,18;101145,18;0; 1,198421e-04
2020-09-02T18:08:00Z;101164,80;101164,80;101154,26;101154,26;101154,26;0; 8,977195e-05
2020-09-02T18:09:00Z;101161,25;101178,14;101161,25;101178,14;101178,14;0; 2,360751e-04
2020-09-02T18:10:00Z;101192,23;101199,64;101192,23;101199,64;101199,64;0; 2,124965e-04
2020-09-02T18:11:00Z;101161,99;101161,99;101152,45;101152,45;101152,45;0;-4,663060e-04
2020-09-02T18:12:00Z;101157,22;101157,22;101149,26;101149,26;101149,26;0;-3,153656e-05
2020-09-02T18:13:00Z;101158,58;101158,58;101137,44;101137,44;101137,44;0;-1,168570e-04
2020-09-02T18:14:00Z;101147,90;101147,90;101143,87;101143,87;101143,87;0; 6,357685e-05
2020-09-02T18:15:00Z;101135,50;101147,30;101135,50;101147,30;101147,30;0; 3,391209e-05
2020-09-02T18:16:00Z;101157,69;101157,69;101154,55;101154,55;101154,55;0; 7,167764e-05
2020-09-02T18:17:00Z;101159,39;101173,01;101159,39;101173,01;101173,01;0; 1,824930e-04
2020-09-02T18:18:00Z;101200,28;101235,86;101200,28;101235,86;101235,86;0; 6,212131e-04
2020-09-02T18:19:00Z;101250,22;101250,22;101237,36;101237,36;101237,36;0; 1,481688e-05
2020-09-02T18:20:00Z;101233,26;101307,52;101233,26;101307,52;101307,52;0; 6,930248e-04
2020-09-02T18:21:00Z;101321,34;101321,34;101319,64;101319,64;101319,64;0; 1,196357e-04
2020-09-02T18:22:00Z;101293,32;101308,91;101293,32;101308,91;101308,91;0;-1,059025e-04
2020-09-02T18:23:00Z;101303,33;101303,33;101294,00;101294,00;101294,00;0;-1,471736e-04
2020-09-02T18:24:00Z;101295,29;101301,40;101295,29;101301,40;101301,40;0; 7,305467e-05
2020-09-02T18:25:00Z;101292,78;101292,78;101282,05;101282,05;101282,05;0;-1,910141e-04
2020-09-02T18:26:00Z;101300,59;101300,59;101277,77;101277,77;101277,77;0;-4,225823e-05
2020-09-02T18:27:00Z;101288,64;101290,11;101288,64;101290,11;101290,11;0; 1,218431e-04
2020-09-02T18:28:00Z;101285,51;101297,45;101285,51;101297,45;101297,45;0; 7,246512e-05
2020-09-02T18:29:00Z;101322,38;101322,38;101319,78;101319,78;101319,78;0; 2,204399e-04
2020-09-02T18:30:00Z;101332,90;101332,90;101326,18;101326,18;101326,18;0; 6,316634e-05
2020-09-02T18:31:00Z;101340,66;101366,18;101340,66;101366,18;101366,18;0; 3,947647e-04
2020-09-02T18:32:00Z;101381,47;101398,35;101381,47;101398,35;101398,35;0; 3,173642e-04
2020-09-02T18:33:00Z;101396,58;101432,72;101396,58;101432,72;101432,72;0; 3,389602e-04
2020-09-02T18:34:00Z;101436,33;101440,78;101436,33;101440,78;101440,78;0; 7,946154e-05
2020-09-02T18:35:00Z;101452,99;101452,99;101446,70;101446,70;101446,70;0; 5,835917e-05
2020-09-02T18:36:00Z;101419,69;101420,36;101419,69;101420,36;101420,36;0;-2,596437e-04
2020-09-02T18:37:00Z;101420,13;101420,13;101355,84;101355,84;101355,84;0;-6,361642e-04
2020-09-02T18:38:00Z;101332,39;101379,49;101332,39;101379,49;101379,49;0; 2,333363e-04
2020-09-02T18:39:00Z;101379,22;101379,22;101371,02;101371,02;101371,02;0;-8,354747e-05
2020-09-02T18:40:00Z;101274,60;101274,60;101150,24;101150,24;101150,24;0;-2,177940e-03
2020-09-02T18:41:00Z;101216,77;101242,43;101216,77;101242,43;101242,43;0; 9,114165e-04
2020-09-02T18:42:00Z;101218,04;101251,94;101218,04;101251,94;101251,94;0; 9,393295e-05
2020-09-02T18:43:00Z;101244,33;101256,14;101244,33;101256,14;101256,14;0; 4,148069e-05
2020-09-02T18:44:00Z;101286,43;101333,12;101286,43;101333,12;101333,12;0; 7,602502e-04
2020-09-02T18:45:00Z;101263,30;101263,30;101244,45;101244,45;101244,45;0;-8,750347e-04
2020-09-02T18:46:00Z;101254,81;101271,97;101254,81;101271,97;101271,97;0; 2,718174e-04
2020-09-02T18:47:00Z;101270,46;101305,51;101270,46;101305,51;101305,51;0; 3,311874e-04
2020-09-02T18:48:00Z;101296,72;101296,72;101292,70;101292,70;101292,70;0;-1,264492e-04
2020-09-02T18:49:00Z;101292,15;101292,15;101281,99;101281,99;101281,99;0;-1,057332e-04
2020-09-02T18:50:00Z;101269,00;101269,00;101263,47;101263,47;101263,47;0;-1,828558e-04
2020-09-02T18:51:00Z;101245,79;101245,79;101211,38;101211,38;101211,38;0;-5,144007e-04
2020-09-02T18:52:00Z;101238,17;101238,17;101233,07;101233,07;101233,07;0; 2,143040e-04
2020-09-02T18:53:00Z;101218,10;101218,10;101215,84;101215,84;101215,84;0;-1,702013e-04
2020-09-02T18:54:00Z;101196,72;101196,72;101164,01;101164,01;101164,01;0;-5,120740e-04
2020-09-02T18:55:00Z;101163,11;101169,41;101163,11;101169,41;101169,41;0; 5,337867e-05
2020-09-02T18:56:00Z;101174,50;101193,41;101174,50;101193,41;101193,41;0; 2,372259e-04
2020-09-02T18:57:00Z;101176,36;101176,36;101164,87;101164,87;101164,87;0;-2,820342e-04
2020-09-02T18:58:00Z;101167,05;101168,72;101167,05;101168,72;101168,72;0; 3,805669e-05
2020-09-02T18:59:00Z;101185,37;101216,60;101185,37;101216,60;101216,60;0; 4,732688e-04
2020-09-02T19:00:00Z;101192,75;101214,21;101192,75;101214,21;101214,21;0;-2,361273e-05
2020-09-02T19:01:00Z;101218,14;101218,14;101206,51;101206,51;101206,51;0;-7,607627e-05
2020-09-02T19:02:00Z;101218,93;101233,73;101218,93;101233,73;101233,73;0; 2,689550e-04
2020-09-02T19:03:00Z;101283,34;101283,34;101277,30;101277,30;101277,30;0; 4,303901e-04
2020-09-02T19:04:00Z;101265,60;101265,60;101263,77;101263,77;101263,77;0;-1,335936e-04
2020-09-02T19:05:00Z;101264,19;101264,19;101257,04;101257,04;101257,04;0;-6,646010e-05
2020-09-02T19:06:00Z;101254,64;101262,89;101254,64;101262,89;101262,89;0; 5,777376e-05
2020-09-02T19:07:00Z;101240,44;101240,44;101235,64;101235,64;101235,64;0;-2,691015e-04
2020-09-02T19:08:00Z;101245,83;101272,57;101245,83;101272,57;101272,57;0; 3,647925e-04
2020-09-02T19:09:00Z;101272,99;101272,99;101267,59;101267,59;101267,59;0;-4,917422e-05
2020-09-02T19:10:00Z;101266,08;101266,08;101250,90;101250,90;101250,90;0;-1,648109e-04
2020-09-02T19:11:00Z;101263,07;101263,07;101256,12;101256,12;101256,12;0; 5,155510e-05
2020-09-02T19:12:00Z;101252,75;101252,75;101201,23;101201,23;101201,23;0;-5,420907e-04
2020-09-02T19:13:00Z;101207,30;101214,76;101207,30;101214,76;101214,76;0; 1,336940e-04
2020-09-02T19:14:00Z;101223,82;101254,07;101223,82;101254,07;101254,07;0; 3,883821e-04
2020-09-02T19:15:00Z;101254,71;101263,12;101254,71;101263,12;101263,12;0; 8,937912e-05
2020-09-02T19:16:00Z;101276,76;101298,57;101276,76;101298,57;101298,57;0; 3,500781e-04
2020-09-02T19:17:00Z;101310,18;101312,73;101310,18;101312,73;101312,73;0; 1,397848e-04
2020-09-02T19:18:00Z;101300,44;101300,44;101293,70;101293,70;101293,70;0;-1,878342e-04
2020-09-02T19:19:00Z;101301,02;101306,38;101301,02;101306,38;101306,38;0; 1,251805e-04
2020-09-02T19:20:00Z;101318,40;101377,03;101318,40;101377,03;101377,03;0; 6,973894e-04
2020-09-02T19:21:00Z;101369,21;101369,38;101369,21;101369,38;101369,38;0;-7,546088e-05
2020-09-02T19:22:00Z;101369,11;101369,11;101363,61;101363,61;101363,61;0;-5,692054e-05
2020-09-02T19:23:00Z;101378,56;101390,00;101378,56;101390,00;101390,00;0; 2,603498e-04
2020-09-02T19:24:00Z;101399,30;101404,59;101399,30;101404,59;101404,59;0; 1,438998e-04
2020-09-02T19:25:00Z;101407,60;101407,60;101395,22;101395,22;101395,22;0;-9,240213e-05
2020-09-02T19:26:00Z;101408,85;101408,85;101390,77;101390,77;101390,77;0;-4,388767e-05
2020-09-02T19:27:00Z;101389,51;101389,51;101348,37;101348,37;101348,37;0;-4,181840e-04
2020-09-02T19:28:00Z;101357,08;101357,08;101346,32;101346,32;101346,32;0;-2,022726e-05
2020-09-02T19:29:00Z;101295,97;101304,93;101295,97;101304,93;101304,93;0;-4,084016e-04
2020-09-02T19:30:00Z;101313,30;101344,74;101313,30;101344,74;101344,74;0; 3,929720e-04
2020-09-02T19:31:00Z;101342,96;101342,96;101321,60;101321,60;101321,60;0;-2,283296e-04
2020-09-02T19:32:00Z;101324,83;101356,13;101324,83;101356,13;101356,13;0; 3,407960e-04
2020-09-02T19:33:00Z;101338,80;101338,80;101325,27;101325,27;101325,27;0;-3,044710e-04
2020-09-02T19:34:00Z;101310,33;101332,15;101310,33;101332,15;101332,15;0; 6,790014e-05
2020-09-02T19:35:00Z;101321,70;101321,70;101315,02;101315,02;101315,02;0;-1,690480e-04
2020-09-02T19:36:00Z;101306,87;101325,04;101306,87;101325,04;101325,04;0; 9,889945e-05
2020-09-02T19:37:00Z;101332,57;101332,57;101319,35;101319,35;101319,35;0;-5,615591e-05
2020-09-02T19:38:00Z;101328,79;101329,94;101328,79;101329,94;101329,94;0; 1,045210e-04
2020-09-02T19:39:00Z;101353,65;101381,26;101353,65;101381,26;101381,26;0; 5,064643e-04
2020-09-02T19:40:00Z;101401,67;101449,89;101401,67;101449,89;101449,89;0; 6,769496e-04
2020-09-02T19:41:00Z;101488,89;101506,25;101488,89;101506,25;101506,25;0; 5,555452e-04
2020-09-02T19:42:00Z;101631,60;101657,32;101631,60;101657,32;101657,32;0; 1,488283e-03
2020-09-02T19:43:00Z;101645,16;101679,56;101645,16;101679,56;101679,56;0; 2,187742e-04
2020-09-02T19:44:00Z;101702,01;101702,01;101685,87;101685,87;101685,87;0; 6,205770e-05
2020-09-02T19:45:00Z;101669,13;101717,66;101669,13;101717,66;101717,66;0; 3,126295e-04
2020-09-02T19:46:00Z;101748,64;101748,64;101731,48;101731,48;101731,48;0; 1,358663e-04
2020-09-02T19:47:00Z;101754,39;101842,50;101754,39;101842,50;101842,50;0; 1,091304e-03
2020-09-02T19:48:00Z;101811,85;101811,85;101788,88;101788,88;101788,88;0;-5,264993e-04
2020-09-02T19:49:00Z;101780,08;101819,62;101780,08;101819,62;101819,62;0; 3,019976e-04
2020-09-02T19:50:00Z;101801,67;101801,67;101789,79;101789,79;101789,79;0;-2,929691e-04
2020-09-02T19:51:00Z;101787,11;101787,11;101784,66;101784,66;101784,66;0;-5,039798e-05
2020-09-02T19:52:00Z;101787,07;101921,47;101787,07;101921,47;101921,47;0; 1,344112e-03
2020-09-02T19:53:00Z;101873,47;101873,47;101838,28;101838,28;101838,28;0;-8,162166e-04
2020-09-02T19:54:00Z;101849,12;101849,12;101828,60;101828,60;101828,60;0;-9,505267e-05
2020-09-02T19:55:00Z;101820,03;101820,03;101820,03;101820,03;101820,03;0;-8,416103e-05
2020-09-02T19:56:00Z;101820,03;101820,03;101820,03;101820,03;101820,03;0; 0,000000e+00
2020-09-02T19:57:00Z;101820,03;101820,03;101820,03;101820,03;101820,03;0; 0,000000e+00
2020-09-02T19:58:00Z;101820,03;101820,03;101820,03;101820,03;101820,03;0; 0,000000e+00
2020-09-02T19:59:00Z;101820,03;101820,03;101820,03;101820,03;101820,03;0; 0,000000e+00
2020-09-04T13:00:00Z;100733,12;100736,46;100733,12;100736,46;100736,46;0;-1,064201e-02
2020-09-04T13:01:00Z;100742,89;100758,78;100742,89;100758,78;100758,78;0; 2,215682e-04
2020-09-04T13:02:00Z;100767,66;100775,08;100767,66;100775,08;100775,08;0; 1,617725e-04
2020-09-04T13:03:00Z;100775,17;100871,00;100775,17;100871,00;100871,00;0; 9,518226e-04
2020-09-04T13:04:00Z;100916,00;100917,95;100916,00;100917,95;100917,95;0; 4,654460e-04
2020-09-04T13:05:00Z;100916,72;100977,55;100916,72;100977,55;100977,55;0; 5,905788e-04
2020-09-04T13:06:00Z;100982,53;101015,28;100982,53;101015,28;101015,28;0; 3,736474e-04
2020-09-04T13:07:00Z;101009,90;101023,04;101009,90;101023,04;101023,04;0; 7,682006e-05
2020-09-04T13:08:00Z;100983,58;100983,58;100944,81;100944,81;100944,81;0;-7,743778e-04
2020-09-04T13:09:00Z;100961,48;100961,48;100946,73;100946,73;100946,73;0; 1,902029e-05
2020-09-04T13:10:00Z;100958,74;101291,10;100958,74;101291,10;101291,10;0; 3,411403e-03
2020-09-04T13:11:00Z;101372,33;101412,89;101372,33;101412,89;101412,89;0; 1,202376e-03
2020-09-04T13:12:00Z;101329,21;101329,21;101329,21;101329,21;101329,21;0;-8,251417e-04
2020-09-04T13:13:00Z;101343,58;101343,58;101267,33;101267,33;101267,33;0;-6,106827e-04
2020-09-04T13:14:00Z;101299,45;101308,86;101299,45;101308,86;101308,86;0; 4,101026e-04
2020-09-04T13:15:00Z;101382,75;101462,12;101382,75;101462,12;101462,12;0; 1,512800e-03
2020-09-04T13:16:00Z;101469,47;101469,47;101331,14;101331,14;101331,14;0;-1,290925e-03
2020-09-04T13:17:00Z;101386,17;101430,11;101386,17;101430,11;101430,11;0; 9,766988e-04
2020-09-04T13:18:00Z;101341,00;101395,33;101341,00;101395,33;101395,33;0;-3,428962e-04
2020-09-04T13:19:00Z;101369,53;101369,53;101279,37;101279,37;101279,37;0;-1,143642e-03
2020-09-04T13:20:00Z;101294,36;101294,36;101269,88;101269,88;101269,88;0;-9,370121e-05
2020-09-04T13:21:00Z;101218,93;101252,83;101218,93;101252,83;101252,83;0;-1,683620e-04
2020-09-04T13:22:00Z;101274,84;101278,44;101274,84;101278,44;101278,44;0; 2,529312e-04
2020-09-04T13:23:00Z;101238,74;101238,74;101177,80;101177,80;101177,80;0;-9,936962e-04
2020-09-04T13:24:00Z;101146,91;101180,05;101146,91;101180,05;101180,05;0; 2,223808e-05
2020-09-04T13:25:00Z;101231,04;101231,04;101226,71;101226,71;101226,71;0; 4,611581e-04
2020-09-04T13:26:00Z;101185,18;101185,18;101143,21;101143,21;101143,21;0;-8,248811e-04
2020-09-04T13:27:00Z;101152,44;101152,44;101138,94;101138,94;101138,94;0;-4,221737e-05
2020-09-04T13:28:00Z;101088,86;101088,86;101012,12;101012,12;101012,12;0;-1,253919e-03
2020-09-04T13:29:00Z;100958,91;100958,91;100958,30;100958,30;100958,30;0;-5,328074e-04
2020-09-04T13:30:00Z;100899,31;100991,40;100899,31;100991,40;100991,40;0; 3,278581e-04
2020-09-04T13:31:00Z;101078,73;101078,73;101045,17;101045,17;101045,17;0; 5,324216e-04
2020-09-04T13:32:00Z;101173,13;101269,55;101173,13;101269,55;101269,55;0; 2,220591e-03
2020-09-04T13:33:00Z;101306,37;101306,37;101306,29;101306,29;101306,29;0; 3,627941e-04
2020-09-04T13:34:00Z;101404,09;101404,09;101320,06;101320,06;101320,06;0; 1,359244e-04
2020-09-04T13:35:00Z;101378,22;101395,66;101378,22;101395,66;101395,66;0; 7,461504e-04
2020-09-04T13:36:00Z;101313,77;101313,77;101285,48;101285,48;101285,48;0;-1,086634e-03
2020-09-04T13:37:00Z;101279,43;101279,43;101219,90;101219,90;101219,90;0;-6,474768e-04
2020-09-04T13:38:00Z;101129,28;101129,28;101054,49;101054,49;101054,49;0;-1,634165e-03
2020-09-04T13:39:00Z;100963,98;100963,98;100878,53;100878,53;100878,53;0;-1,741239e-03
2020-09-04T13:40:00Z;100846,31;100977,66;100846,31;100977,66;100977,66;0; 9,826670e-04
2020-09-04T13:41:00Z;100864,16;100995,36;100864,16;100995,36;100995,36;0; 1,752863e-04
2020-09-04T13:42:00Z;100941,91;100941,91;100886,38;100886,38;100886,38;0;-1,079059e-03
2020-09-04T13:43:00Z;100865,48;100865,48;100704,05;100704,05;100704,05;0;-1,807281e-03
2020-09-04T13:44:00Z;100662,15;100804,47;100662,15;100804,47;100804,47;0; 9,971794e-04
2020-09-04T13:45:00Z;100822,18;100822,18;100770,29;100770,29;100770,29;0;-3,390723e-04
2020-09-04T13:46:00Z;100797,51;100797,51;100779,09;100779,09;100779,09;0; 8,732733e-05
2020-09-04T13:47:00Z;100807,30;100807,30;100652,15;100652,15;100652,15;0;-1,259587e-03
2020-09-04T13:48:00Z;100625,76;100660,50;100625,76;100660,50;100660,50;0; 8,295898e-05
2020-09-04T13:49:00Z;100595,43;100650,60;100595,43;100650,60;100650,60;0;-9,835040e-05
2020-09-04T13:50:00Z;100616,87;100729,12;100616,87;100729,12;100729,12;0; 7,801245e-04
2020-09-04T13:51:00Z;100634,89;100656,17;100634,89;100656,17;100656,17;0;-7,242196e-04
2020-09-04T13:52:00Z;100785,51;100785,51;100766,65;100766,65;100766,65;0; 1,097598e-03
2020-09-04T13:53:00Z;100740,96;100740,96;100699,31;100699,31;100699,31;0;-6,682767e-04
2020-09-04T13:54:00Z;100609,39;100609,39;100470,25;100470,25;100470,25;0;-2,274693e-03
2020-09-04T13:55:00Z;100399,62;100399,62;100335,16;100335,16;100335,16;0;-1,344577e-03
2020-09-04T13:56:00Z;100381,48;100381,48;100366,94;100366,94;100366,94;0; 3,167384e-04
2020-09-04T13:57:00Z;100434,28;100434,28;100305,08;100305,08;100305,08;0;-6,163384e-04
2020-09-04T13:58:00Z;100281,40;100285,90;100281,40;100285,90;100285,90;0;-1,912166e-04
2020-09-04T13:59:00Z;100351,85;100374,85;100351,85;100374,85;100374,85;0; 8,869642e-04
2020-09-04T14:00:00Z;100381,69;100434,18;100381,69;100434,18;100434,18;0; 5,910843e-04
2020-09-04T14:01:00Z;100431,89;100502,24;100431,89;100502,24;100502,24;0; 6,776577e-04
2020-09-04T14:02:00Z;100540,95;100655,72;100540,95;100655,72;100655,72;0; 1,527130e-03
2020-09-04T14:03:00Z;100673,09;100709,93;100673,09;100709,93;100709,93;0; 5,385685e-04
2020-09-04T14:04:00Z;100723,04;100723,04;100627,30;100627,30;100627,30;0;-8,204752e-04
2020-09-04T14:05:00Z;100603,08;100603,08;100576,65;100576,65;100576,65;0;-5,033425e-04
2020-09-04T14:06:00Z;100586,36;100603,68;100586,36;100603,68;100603,68;0; 2,687503e-04
2020-09-04T14:07:00Z;100587,07;100625,11;100587,07;100625,11;100625,11;0; 2,130141e-04
2020-09-04T14:08:00Z;100628,32;100649,10;100628,32;100649,10;100649,10;0; 2,384097e-04
2020-09-04T14:09:00Z;100621,86;100621,86;100592,27;100592,27;100592,27;0;-5,646350e-04
2020-09-04T14:10:00Z;100663,42;100731,92;100663,42;100731,92;100731,92;0; 1,388278e-03
2020-09-04T14:11:00Z;100649,39;100649,39;100570,88;100570,88;100570,88;0;-1,598699e-03
2020-09-04T14:12:00Z;100581,74;100581,74;100542,47;100542,47;100542,47;0;-2,824873e-04
2020-09-04T14:13:00Z;100490,62;100497,26;100490,62;100497,26;100497,26;0;-4,496607e-04
2020-09-04T14:14:00Z;100427,69;100427,69;100353,79;100353,79;100353,79;0;-1,427601e-03
2020-09-04T14:15:00Z;100348,62;100362,78;100348,62;100362,78;100362,78;0; 8,958306e-05
2020-09-04T14:16:00Z;100314,49;100349,57;100314,49;100349,57;100349,57;0;-1,316225e-04
2020-09-04T14:17:00Z;100349,41;100349,41;100290,67;100290,67;100290,67;0;-5,869482e-04
2020-09-04T14:18:00Z;100246,12;100246,12;100109,68;100109,68;100109,68;0;-1,804654e-03
2020-09-04T14:19:00Z;100165,52;100198,60;100165,52;100198,60;100198,60;0; 8,882258e-04
2020-09-04T14:20:00Z;100096,12;100231,73;100096,12;100231,73;100231,73;0; 3,306433e-04
2020-09-04T14:21:00Z;100117,92;100187,59;100117,92;100187,59;100187,59;0;-4,403795e-04
2020-09-04T14:22:00Z;100289,39;100399,82;100289,39;100399,82;100399,82;0; 2,118326e-03
2020-09-04T14:23:00Z;100456,75;100556,23;100456,75;100556,23;100556,23;0; 1,557871e-03
2020-09-04T14:24:00Z;100517,88;100517,88;100427,40;100427,40;100427,40;0;-1,281174e-03
2020-09-04T14:25:00Z;100335,79;100335,79;100311,00;100311,00;100311,00;0;-1,159046e-03
2020-09-04T14:26:00Z;100446,40;100446,40;100434,46;100434,46;100434,46;0; 1,230772e-03
2020-09-04T14:27:00Z;100393,82;100535,77;100393,82;100535,77;100535,77;0; 1,008718e-03
2020-09-04T14:28:00Z;100420,94;100420,94;100374,88;100374,88;100374,88;0;-1,600326e-03
2020-09-04T14:29:00Z;100314,08;100317,80;100314,08;100317,80;100317,80;0;-5,686682e-04
2020-09-04T14:30:00Z;100271,64;100310,60;100271,64;100310,60;100310,60;0;-7,177191e-05
2020-09-04T14:31:00Z;100381,68;100381,68;100378,40;100378,40;100378,40;0; 6,759007e-04
2020-09-04T14:32:00Z;100377,40;100377,40;100322,31;100322,31;100322,31;0;-5,587856e-04
2020-09-04T14:33:00Z;100267,12;100267,12;100252,04;100252,04;100252,04;0;-7,004424e-04
2020-09-04T14:34:00Z;100236,89;100236,89;100224,37;100224,37;100224,37;0;-2,760044e-04
2020-09-04T14:35:00Z;100184,96;100209,57;100184,96;100209,57;100209,57;0;-1,476687e-04
2020-09-04T14:36:00Z;100148,59;100148,59;100116,16;100116,16;100116,16;0;-9,321465e-04
2020-09-04T14:37:00Z;100038,84;100038,84; 99964,15; 99964,15; 99964,15;0;-1,518336e-03
2020-09-04T14:38:00Z; 99914,19; 99939,49; 99914,19; 99939,49; 99939,49;0;-2,466884e-04
2020-09-04T14:39:00Z;100056,14;100056,14;100046,35;100046,35;100046,35;0; 1,069247e-03
2020-09-04T14:40:00Z;100020,58;100020,58; 99967,63; 99967,63; 99967,63;0;-7,868353e-04
2020-09-04T14:41:00Z; 99919,77; 99938,94; 99919,77; 99938,94; 99938,94;0;-2,869929e-04
2020-09-04T14:42:00Z; 99886,13; 99889,80; 99886,13; 99889,80; 99889,80;0;-4,917002e-04
2020-09-04T14:43:00Z; 99759,27; 99759,27; 99658,58; 99658,58; 99658,58;0;-2,314751e-03
2020-09-04T14:44:00Z; 99460,91; 99460,91; 99287,70; 99287,70; 99287,70;0;-3,721506e-03
2020-09-04T14:45:00Z; 99178,94; 99178,94; 99118,43; 99118,43; 99118,43;0;-1,704844e-03
2020-09-04T14:46:00Z; 98960,50; 99278,81; 98960,50; 99278,81; 99278,81;0; 1,618064e-03
2020-09-04T14:47:00Z; 99237,37; 99237,37; 99222,52; 99222,52; 99222,52;0;-5,669891e-04
2020-09-04T14:48:00Z; 99244,36; 99246,12; 99244,36; 99246,12; 99246,12;0; 2,378492e-04
2020-09-04T14:49:00Z; 99289,59; 99289,59; 99070,80; 99070,80; 99070,80;0;-1,766517e-03
2020-09-04T14:50:00Z; 99220,34; 99220,34; 99149,14; 99149,14; 99149,14;0; 7,907476e-04
2020-09-04T14:51:00Z; 99266,43; 99266,43; 99194,60; 99194,60; 99194,60;0; 4,585012e-04
2020-09-04T14:52:00Z; 99273,11; 99273,11; 99170,14; 99170,14; 99170,14;0;-2,465860e-04
2020-09-04T14:53:00Z; 99102,62; 99147,46; 99102,62; 99147,46; 99147,46;0;-2,286979e-04
2020-09-04T14:54:00Z; 99263,87; 99385,63; 99263,87; 99385,63; 99385,63;0; 2,402180e-03
2020-09-04T14:55:00Z; 99421,16; 99421,16; 99396,26; 99396,26; 99396,26;0; 1,069571e-04
2020-09-04T14:56:00Z; 99499,66; 99533,74; 99499,66; 99533,74; 99533,74;0; 1,383151e-03
2020-09-04T14:57:00Z; 99602,68; 99602,68; 99557,15; 99557,15; 99557,15;0; 2,351966e-04
2020-09-04T14:58:00Z; 99557,64; 99557,64; 99411,00; 99411,00; 99411,00;0;-1,468001e-03
2020-09-04T14:59:00Z; 99487,53; 99487,68; 99487,53; 99487,68; 99487,68;0; 7,713432e-04
2020-09-04T15:00:00Z; 99412,49; 99469,51; 99412,49; 99469,51; 99469,51;0;-1,826357e-04
2020-09-04T15:01:00Z; 99417,91; 99417,91; 99415,98; 99415,98; 99415,98;0;-5,381549e-04
2020-09-04T15:02:00Z; 99370,07; 99370,07; 99347,98; 99347,98; 99347,98;0;-6,839947e-04
2020-09-04T15:03:00Z; 99300,82; 99457,26; 99300,82; 99457,26; 99457,26;0; 1,099972e-03
2020-09-04T15:04:00Z; 99557,09; 99557,09; 99509,11; 99509,11; 99509,11;0; 5,213295e-04
2020-09-04T15:05:00Z; 99512,34; 99512,34; 99461,07; 99461,07; 99461,07;0;-4,827699e-04
2020-09-04T15:07:00Z; 99385,86; 99385,86; 99385,86; 99385,86; 99385,86;0;-7,561753e-04
2020-09-04T15:08:00Z; 99343,41; 99343,41; 99343,41; 99343,41; 99343,41;0;-4,271231e-04
2020-09-04T15:09:00Z; 99421,33; 99421,33; 99415,40; 99415,40; 99415,40;0; 7,246580e-04
2020-09-04T15:10:00Z; 99405,10; 99425,58; 99405,10; 99425,58; 99425,58;0; 1,023986e-04
2020-09-04T15:11:00Z; 99412,63; 99412,63; 99303,09; 99303,09; 99303,09;0;-1,231977e-03
2020-09-04T15:12:00Z; 99230,11; 99230,11; 99229,69; 99229,69; 99229,69;0;-7,391512e-04
2020-09-04T15:13:00Z; 99173,94; 99202,58; 99173,94; 99202,58; 99202,58;0;-2,732045e-04
2020-09-04T15:14:00Z; 99295,70; 99295,70; 99260,95; 99260,95; 99260,95;0; 5,883920e-04
